user_id,month_year,financial_stress_level,financial_health_score,optimization_priority,needs_emergency_fund,overspending_restaurants,overspending_entertainment,overspending_subscriptions,high_debt_burden,insufficient_savings,housing_cost_too_high,lifestyle_inflation_detected,irregular_savings_pattern,has_adequate_emergency_fund,healthy_savings_rate,controlled_discretionary_spending,low_debt_burden,overall_financial_health,needs_optimization,optimization_urgency,top_3_problem_areas
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2024-10,8,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2024-11,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2024-12,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2025-01,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2025-02,9,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2025-03,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2025-04,10,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2025-05,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2025-06,8,0,critical,True,True,False,False,True,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2025-07,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
f1c556ba-9a56-48a2-8cd3-272ffb2c0bfb,2025-08,9,0,critical,True,True,True,False,True,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2024-10,5,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2024-10,6,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2024-11,4,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2024-12,5,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2025-01,6,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2025-02,5,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2025-03,6,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2025-04,6,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2025-05,6,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2025-06,6,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2025-07,5,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
1646b184-ff0f-4cc2-9d56-1191a7020b69,2025-08,5,40,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,6,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
642f2e16-e895-4408-a080-4db0c01a73d3,2024-10,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2024-10,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2024-11,7,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2024-12,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2025-01,9,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2025-02,10,0,critical,True,False,False,False,True,True,True,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2025-03,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2025-04,8,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2025-05,9,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2025-06,10,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2025-07,9,0,critical,True,False,False,False,True,True,True,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
642f2e16-e895-4408-a080-4db0c01a73d3,2025-08,9,0,critical,True,False,False,False,True,True,True,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2024-10,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2024-11,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2024-12,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2025-01,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2025-02,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2025-03,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2025-04,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2025-05,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2025-06,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2025-07,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
209e67c9-deb2-4a6a-a89c-b19e20e792c0,2025-08,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
0f328100-d158-4910-ad3e-f56b172f9213,2024-10,5,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2024-10,4,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2024-11,4,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2024-12,4,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2025-01,5,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2025-02,5,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2025-03,2,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2025-04,6,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2025-05,4,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2025-06,5,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2025-07,5,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
0f328100-d158-4910-ad3e-f56b172f9213,2025-08,5,48,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2024-10,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2024-10,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2024-11,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2024-12,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2025-01,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2025-02,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2025-03,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2025-04,9,0,critical,True,False,False,False,True,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2025-05,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2025-06,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2025-07,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
e3126fed-3757-4d37-bd5f-7ecb3125aea1,2025-08,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2024-11,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2024-12,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2025-01,7,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2025-02,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2025-03,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2025-04,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2025-05,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2025-06,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2025-07,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
a8c2ab15-5107-4883-b273-7da0bad2861f,2025-08,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
363097df-d08b-4298-b32a-878733bb3eb0,2024-10,4,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2024-10,4,41,medium,True,False,False,False,False,True,True,True,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2024-11,5,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2024-12,7,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2025-01,5,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2025-02,4,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2025-03,6,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2025-04,6,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2025-05,5,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2025-06,3,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2025-07,6,41,medium,True,True,False,False,False,True,True,True,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
363097df-d08b-4298-b32a-878733bb3eb0,2025-08,5,41,medium,True,False,False,False,False,True,True,False,False,False,False,True,True,fair,True,5,"['Needs Emergency Fund', 'Insufficient Savings', 'High Housing Cost']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2024-10,8,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2024-10,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2024-11,8,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2024-12,9,0,critical,True,False,False,False,False,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2025-01,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2025-02,8,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2025-03,8,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2025-04,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2025-05,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2025-06,9,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2025-07,10,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
c8b35605-cd66-453e-a2ee-c46a38ce8f57,2025-08,9,0,critical,True,False,False,False,False,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2024-10,10,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2024-10,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2024-11,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2024-12,9,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2025-01,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2025-02,10,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2025-03,8,0,critical,True,True,True,False,True,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2025-04,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2025-05,10,0,critical,True,True,False,False,True,True,False,True,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2025-06,10,0,critical,True,False,True,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2025-07,8,0,critical,True,True,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d389c195-0ebf-4f14-b315-1bf2eb4bf5ea,2025-08,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d6e76319-98b3-4e4e-ae05-564803b802f9,2024-10,8,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d6e76319-98b3-4e4e-ae05-564803b802f9,2024-10,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d6e76319-98b3-4e4e-ae05-564803b802f9,2024-11,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d6e76319-98b3-4e4e-ae05-564803b802f9,2024-12,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d6e76319-98b3-4e4e-ae05-564803b802f9,2025-01,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d6e76319-98b3-4e4e-ae05-564803b802f9,2025-02,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d6e76319-98b3-4e4e-ae05-564803b802f9,2025-03,9,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
d6e76319-98b3-4e4e-ae05-564803b802f9,2025-04,10,0,critical,True,False,False,False,True,True,False,False,False,False,False,True,False,critical,True,10,"['Needs Emergency Fund', 'High Debt Burden', 'Insufficient Savings']"
